# f,1/f,realY,imagY,realZ,imagZ,realM,imagM,realE,imagE,tandelta
2.000000000000000000e+06,4.999999999999999774e-07,-1.644404519467139850e-07,1.898008592376148858e-03,-4.564700734734535720e-02,-5.268680007617188039e+02,5.862197226554073225e-04,-5.078914632986457286e-08,1.705845016547843670e+03,-1.477917047367009462e-01,8.663841281184517923e-05
1.888121750000000000e+06,5.296268633100592834e-07,3.204742187429528324e-07,1.797199226515698318e-03,9.922032326459885587e-02,-5.564213212695312905e+02,5.844701901854554033e-04,1.042219609349430084e-07,1.710951191343290475e+03,3.050945817599237664e-01,-1.783186938958731703e-04
1.782501875000000000e+06,5.610092275499009038e-07,7.264443698720149714e-07,1.695835238556744158e-03,2.526009454154968248e-01,-5.896798189843750606e+02,5.847562436955356172e-04,2.504918351275997970e-07,1.710113961639260879e+03,7.325609416688622089e-01,-4.283696631344103981e-04
1.682790250000000000e+06,5.942511254744909383e-07,1.051523744305555659e-06,1.603168293679820781e-03,4.091293791294098314e-01,-6.237645627929688317e+02,5.839548806049307990e-04,3.830180680218935029e-07,1.712460333844325987e+03,1.123208779338768393e+00,-6.559035308089509369e-04
1.588656500000000000e+06,6.294626937918927447e-07,1.314439351044907977e-06,1.519423511304564441e-03,5.693542183113098343e-01,-6.581438579687500123e+02,5.816737217043428795e-04,5.032006044321871000e-07,1.719175569232087582e+03,1.487243025227035664e+00,-8.650908329806884399e-04
1.499788375000000000e+06,6.667607354937658813e-07,1.602157847949215369e-06,1.435624589981004950e-03,7.773614209175110368e-01,-6.965600627929687789e+02,5.811886990476999946e-04,6.486069142428017939e-07,1.720609427166830983e+03,1.920201086153878300e+00,-1.116000561101014414e-03
1.415891625000000000e+06,7.062687442621181909e-07,1.729977836951562764e-06,1.360549202080538677e-03,9.345689183044434412e-01,-7.349961189843750162e+02,5.789534766164416242e-04,7.361561652021826955e-07,1.727251711244124635e+03,2.196250730748738444e+00,-1.271529051875593640e-03
1.336687875000000000e+06,7.481178057368104391e-07,1.838322145830945050e-06,1.285277536371875334e-03,1.112825057983398480e+00,-7.780404822851563722e+02,5.785765272659697343e-04,8.275333638315876415e-07,1.728376294479978696e+03,2.472082743654569814e+00,-1.430291974930350410e-03
1.261914750000000000e+06,7.924465578994143479e-07,1.926242550246940446e-06,1.209738487308323167e-03,1.316215120124817117e+00,-8.266228405078126116e+02,5.803179782931910382e-04,9.240287832362943218e-07,1.723188841385863498e+03,2.743799344413351715e+00,-1.592280125378869350e-03
1.191324250000000000e+06,8.394020351722043748e-07,1.988537093503842600e-06,1.143510286550955199e-03,1.520730414428711041e+00,-8.744975779687500790e+02,5.795850846300604209e-04,1.007884627872197183e-06,1.725366995269458130e+03,3.000372021443728165e+00,-1.738976130684096507e-03
1.124682625000000000e+06,8.891397250846655899e-07,2.048483166497643378e-06,1.077074406281493171e-03,1.765791476516723746e+00,-9.284376055859376038e+02,5.809132951952568694e-04,1.104836489904631513e-06,1.721421064170627233e+03,3.273963295239967763e+00,-1.901895685712053563e-03
1.061768875000000000e+06,9.418245566861243833e-07,2.050283605900524574e-06,1.020040406724914651e-03,1.970504509048462083e+00,-9.803493600000000470e+02,5.790812020565007162e-04,1.163954572028830624e-06,1.726866554043901942e+03,3.471005817016587169e+00,-2.010002341459642562e-03
1.002374437500000000e+06,9.976311870981846032e-07,2.062019085963374617e-06,9.628943068667083138e-04,2.223993180694580296e+00,-1.038530820000000176e+03,5.791325561147742367e-04,1.240200897954554012e-06,1.726712483221944922e+03,3.697720581567150777e+00,-2.141480192850299825e-03
9.463025000000000000e+05,1.056744539933055151e-06,2.087244445064791110e-06,9.113785587644954080e-04,2.512889674682617258e+00,-1.097233136953125040e+03,5.776403332819951336e-04,1.322915231320217578e-06,1.731171972191220675e+03,3.964740060712464764e+00,-2.290205782210139995e-03
8.933671875000000000e+05,1.119360565277085465e-06,2.119271235049984821e-06,8.607503244552219910e-04,2.860418120574951484e+00,-1.161770038984375105e+03,5.774026554631319849e-04,1.421635059549896847e-06,1.731883164264401103e+03,4.264105476597855215e+00,-2.462120750743014997e-03
