# f,1/f,realY,imagY,realZ,imagZ,realM,imagM,realE,imagE,tandelta
2.000000000000000000e+06,4.999999999999999774e-07,1.625020724896303485e-06,1.898125896243971471e-03,4.510332480621338513e-01,-5.268350582226562437e+02,5.861830691367179384e-04,5.018421790753831949e-07,1.705950444004363590e+03,1.460495761971745798e+00,-8.561185156958815105e-04
1.888121750000000000e+06,5.296268633100592834e-07,2.116167725233528131e-06,1.797310306193199581e-03,6.550935977363586682e-01,-5.563861789843750785e+02,5.844332763985395605e-04,6.881164776084755166e-07,1.711056940279607943e+03,2.014612312954330964e+00,-1.177408106959385156e-03
1.782501875000000000e+06,5.610092275499009038e-07,2.537834945304311938e-06,1.695920322873633711e-03,8.823715800094604766e-01,-5.896490225390625710e+02,5.847257043874223284e-04,8.750041532008046355e-07,1.710199762355581470e+03,2.559203201836104835e+00,-1.496435245851706567e-03
1.682790250000000000e+06,5.942511254744909383e-07,2.867292778349842302e-06,1.603282453683609488e-03,1.115451193504333638e+00,-6.237184217773437922e+02,5.839116843849505127e-04,1.044261260381419545e-06,1.712582276424509928e+03,3.062763384106091724e+00,-1.788389046335606613e-03
1.588656500000000000e+06,6.294626937918927447e-07,3.133694966807301503e-06,1.519539954514343956e-03,1.357158669738769641e+00,-6.580911177148437901e+02,5.816271093727047202e-04,1.199469576160275657e-06,1.719307320728603372e+03,3.545668332942351952e+00,-2.062265593936852583e-03
1.499788375000000000e+06,6.667607354937658813e-07,3.419340466837184986e-06,1.435740434419910437e-03,1.658777056579590070e+00,-6.965007769531250688e+02,5.811392327317694510e-04,1.384033525634677514e-06,1.720748267804596935e+03,4.098111360722051622e+00,-2.381586799997535003e-03
1.415891625000000000e+06,7.062687442621181909e-07,3.550772095598915451e-06,1.360639770077291290e-03,1.917933385772705224e+00,-7.349433787304687939e+02,5.789119333312895202e-04,1.510748387550949693e-06,1.727366689612518712e+03,4.507795211656052459e+00,-2.609634213027018767e-03
1.336687875000000000e+06,7.481178057368104391e-07,3.660678370395752901e-06,1.285385857124937865e-03,2.215598265533447631e+00,-7.779701977148438345e+02,5.785242613446742741e-04,1.647591840624851708e-06,1.728521958755978403e+03,4.922695323041101467e+00,-2.847921773920637865e-03
1.261914750000000000e+06,7.924465578994143479e-07,3.751591927311054051e-06,1.209845669021526087e-03,2.563016891784668072e+00,-8.265437569531251256e+02,5.802624588878183779e-04,1.799326982131362651e-06,1.723341514326444894e+03,5.343883338753403933e+00,-3.100884702381245979e-03
1.191324250000000000e+06,8.394020351722043748e-07,3.818031414001624971e-06,1.143607365763266506e-03,2.919313723449707521e+00,-8.744162410156251326e+02,5.795311774654802366e-04,1.934814611376497512e-06,1.725513471668331704e+03,5.760774927954130042e+00,-3.338585889094369558e-03
1.124682625000000000e+06,8.891397250846655899e-07,3.875847180085630646e-06,1.077173913343755073e-03,3.340329952239990519e+00,-9.283431774609375680e+02,5.808542125461667619e-04,2.090008060768427776e-06,1.721580100122101157e+03,6.194525594884494168e+00,-3.598162870519445826e-03
1.061768875000000000e+06,9.418245566861243833e-07,3.900908791439198882e-06,1.020132562292772006e-03,3.748402553100586232e+00,-9.802504250781250903e+02,5.790227623248883279e-04,2.214138698719753635e-06,1.727022567832035065e+03,6.604002035508418800e+00,-3.823923415082265340e-03
1.002374437500000000e+06,9.976311870981846032e-07,3.908016762517734626e-06,9.629989821913966398e-04,4.214029867401123397e+00,-1.038405595429687537e+03,5.790627251342228294e-04,2.349936893208442146e-06,1.726900192494433213e+03,7.008060262022195452e+00,-4.058173305255907345e-03
9.463025000000000000e+05,1.056744539933055151e-06,3.933269224324946673e-06,9.114868849005220873e-04,4.734179699401855679e+00,-1.097088061015625044e+03,5.775639577970900253e-04,2.492317309130056243e-06,1.731377738685002214e+03,7.471281143002146408e+00,-4.315223059686937659e-03
8.933671875000000000e+05,1.119360565277085465e-06,3.964459125864686564e-06,8.608594175766341380e-04,5.349463939208984442e+00,-1.161605218984375142e+03,5.773207395051712732e-04,2.658697143286440249e-06,1.732102666406825620e+03,7.976738225274519145e+00,-4.605234077620773241e-03
8.433930000000000000e+05,1.185686862470995129e-06,3.990048875214872214e-06,8.130532083661141810e-04,6.035730229797364288e+00,-1.229902184570312556e+03,5.770708970909307857e-04,2.831968510995755060e-06,1.732847596685882081e+03,8.503928811706858326e+00,-4.907488014509096830e-03
7.962143125000000000e+05,1.255943260879274967e-06,3.992021026995577007e-06,7.680562651251942935e-04,6.766981914825439759e+00,-1.301952775429687563e+03,5.767051361005125351e-04,2.997461428576885705e-06,1.733941530029349224e+03,9.012270795460224804e+00,-5.197563262301976676e-03
7.516748125000000000e+05,1.330362522956028934e-06,3.986406675783191474e-06,7.258766942254377434e-04,7.565589925842285624e+00,-1.377602902031250096e+03,5.760798095587770689e-04,3.163744499414650203e-06,1.735818238878561260e+03,9.532855194910904828e+00,-5.491851036816895737e-03
7.096267500000000000e+05,1.409191522162883532e-06,3.983273047141419563e-06,6.855896254796299072e-04,8.474165541076660091e+00,-1.458549266093750248e+03,5.758106441107132840e-04,3.345457594021734126e-06,1.736623411380592415e+03,1.008977523944843924e+01,-5.809996095484630182e-03
6.699308750000000000e+05,1.492691316846682028e-06,3.965048472466531998e-06,6.471822693879954701e-04,9.466271987304688551e+00,-1.545101763554687750e+03,5.758583773605677626e-04,3.528073137216462245e-06,1.736472898694327114e+03,1.063873276528175715e+01,-6.126633345836341588e-03
