# f,1/f,realY,imagY,realZ,imagZ,realM,imagM,realE,imagE,tandelta
2.000000000000000000e+06,4.999999999999999774e-07,3.897805873805052087e-05,1.900714870474224131e-03,1.078459055175781423e+01,-5.258966787304688069e+02,5.851389811206296390e-04,1.199947552909526888e-05,1.708277297953490688e+03,3.503173142634302195e+01,-2.050705202739092417e-02
1.888121750000000000e+06,5.296268633100592834e-07,3.942968415750065623e-05,1.799991317325050919e-03,1.216393614227295039e+01,-5.552917784765625129e+02,5.832837078099728295e-04,1.277711295148982062e-05,1.713609289024459713e+03,3.753744386723179360e+01,-2.190548575317392138e-02
1.782501875000000000e+06,5.610092275499009038e-07,3.981823816615074555e-05,1.698702684799726324e-03,1.379141208618164249e+01,-5.883612589843750129e+02,5.834486931098378359e-04,1.367625967031182614e-05,1.713005551425157137e+03,4.015350280948487693e+01,-2.344038101690834944e-02
1.682790250000000000e+06,5.942511254744909383e-07,4.013817354532961076e-05,1.606095283905224508e-03,1.555048130126953332e+01,-6.222394412695313122e+02,5.825270948500953358e-04,1.455802396175241448e-05,1.715586864401544744e+03,4.287449442476570738e+01,-2.499115335656396444e-02
1.588656500000000000e+06,6.294626937918927447e-07,4.037465239474078598e-05,1.522438905968164077e-03,1.740699155578613500e+01,-6.563791787304687659e+02,5.801140816230490951e-04,1.538446259026085975e-05,1.722587384831020017e+03,4.568253386686136253e+01,-2.651971927179918448e-02
1.499788375000000000e+06,6.667607354937658813e-07,4.062354145222998294e-05,1.438662918488328854e-03,1.961162336608886747e+01,-6.945360817773438384e+02,5.794999503579578324e-04,1.636334679402713196e-05,1.724250892149400670e+03,4.868769236429299951e+01,-2.823701155439180613e-02
1.415891625000000000e+06,7.062687442621181909e-07,4.071135370867833762e-05,1.363669996521232799e-03,2.187308642150879123e+01,-7.326622420312501163e+02,5.771150911595580987e-04,1.722934189851634164e-05,1.731213638920012727e+03,5.168409584368485099e+01,-2.985425639086754582e-02
1.336687875000000000e+06,7.481178057368104391e-07,4.077628713596400989e-05,1.288477825250208342e-03,2.453686325317383066e+01,-7.753330777148438528e+02,5.765632120595492712e-04,1.824641963272319713e-05,1.732679881274479840e+03,5.483389078879670819e+01,-3.164686759591357063e-02
1.261914750000000000e+06,7.924465578994143479e-07,4.080458748341265687e-05,1.213001769755627738e-03,2.770096830993652759e+01,-8.234692630468750849e+02,5.781040572558797993e-04,1.944704300272015782e-05,1.727837161629024195e+03,5.812331389507095736e+01,-3.363934703214256638e-02
1.191324250000000000e+06,8.394020351722043748e-07,4.081916684663079373e-05,1.146830806627219604e-03,3.099670939208984777e+01,-8.708649387304687934e+02,5.771775038964006323e-04,2.054348792823044903e-05,1.730377108264590333e+03,6.158933949251864703e+01,-3.559301564864499751e-02
1.124682625000000000e+06,8.891397250846655899e-07,4.080145811360439502e-05,1.080462485754059071e-03,3.490096362060547364e+01,-9.242116250781250528e+02,5.782691452303542886e-04,2.183715271802298224e-05,1.726836020962047769e+03,6.521043396446454210e+01,-3.776295674451751044e-02
1.061768875000000000e+06,9.418245566861243833e-07,4.076009268019355311e-05,1.023502076746226480e-03,3.884807265869140736e+01,-9.754904964453126013e+02,5.762111266908403031e-04,2.294711409081074874e-05,1.732726951476718568e+03,6.900436524387410486e+01,-3.982414262389412374e-02
1.002374437500000000e+06,9.976311870981846032e-07,4.069954991392411446e-05,9.664169142543217695e-04,4.350017349365234764e+01,-1.032918141015624997e+03,5.760026681381490198e-04,2.425769768374811731e-05,1.733029407214854473e+03,7.298456372285484406e+01,-4.211386339955308644e-02
9.463025000000000000e+05,1.056744539933055151e-06,4.066581632831532694e-05,9.149873258290933337e-04,4.847773615234375200e+01,-1.090756762539062493e+03,5.742308344717547263e-04,2.552119027826332497e-05,1.738026858491012035e+03,7.724509291648492137e+01,-4.444413073314101847e-02
8.933671875000000000e+05,1.119360565277085465e-06,4.061519624864347175e-05,8.644337877228837298e-04,5.423347240478516085e+01,-1.154278454921875209e+03,5.736793191864499562e-04,2.695417331375215368e-05,1.739294521353911250e+03,8.172029983356637217e+01,-4.698473940454501313e-02
8.433930000000000000e+05,1.185686862470995129e-06,4.055411042286559918e-05,8.167161474863903880e-04,6.064892458251953400e+01,-1.221404082539062529e+03,5.730835821448588500e-04,2.845651447367918710e-05,1.740654361588922939e+03,8.643234176914093325e+01,-4.965508585532329988e-02
7.962143125000000000e+05,1.255943260879274967e-06,4.047772228299923770e-05,7.717986374343722934e-04,6.776651156982423174e+01,-1.292120661523437548e+03,5.723499623219641856e-04,3.001744457669312439e-05,1.742390201125935619e+03,9.138133089253082630e+01,-5.244596235302519810e-02
7.516748125000000000e+05,1.330362522956028934e-06,4.038842261488576133e-05,7.297043417094503052e-04,7.561963865722657374e+01,-1.366232575429687586e+03,5.713250173225013122e-04,3.162228169839498748e-05,1.744971446809883901e+03,9.658246527568044826e+01,-5.534902330479404831e-02
7.096267500000000000e+05,1.409191522162883532e-06,4.028968274068502552e-05,6.895089629565666171e-04,8.445662230468751375e+01,-1.445372465078125060e+03,5.706086653661447856e-04,3.334204967852730369e-05,1.746551235499558288e+03,1.020552290820058232e+02,-5.843242786565915753e-02
6.699308750000000000e+05,1.492691316846682028e-06,4.017378469867485656e-05,6.512037580448769162e-04,9.437549205078126136e+01,-1.529795501015625177e+03,5.701537437130589116e-04,3.517368175798117483e-05,1.747263067701406044e+03,1.077914084902211158e+02,-6.169157380063266388e-02
6.324555625000000000e+05,1.581138753918383044e-06,4.006377528529954054e-05,6.148036852909883731e-04,1.055452326586914182e+02,-1.619657596953125221e+03,5.698779277567141100e-04,3.713618149001654919e-05,1.747341686729497496e+03,1.138657857111465432e+02,-6.516515148463568330e-02
5.970765000000000000e+05,1.674827262503213635e-06,3.993458313449588492e-05,5.812558042989673024e-04,1.176438965332031330e+02,-1.712330324570312769e+03,5.687823793875733218e-04,3.907760928509627181e-05,1.749881810869920173e+03,1.202238328372615257e+02,-6.870397308575632023e-02
5.636765625000000000e+05,1.774067020925674973e-06,3.981355819594560168e-05,5.496147047459238634e-04,1.311116676220703141e+02,-1.809958811875000265e+03,5.675802523847735996e-04,4.111496510930691791e-05,1.752668409112621248e+03,1.269616061976701786e+02,-7.243903383980716815e-02
