# f,1/f,realY,imagY,realZ,imagZ,realM,imagM,realE,imagE,tandelta
2.000000000000000000e+06,4.999999999999999774e-07,2.053361868491259141e-05,1.899426859727616854e-03,5.690751108551025617e+00,-5.264130825390625432e+02,5.857135578590429983e-04,6.331814670339955983e-06,1.707119691648553044e+03,1.845469575114026739e+01,-1.081042872472445272e-02
1.888121750000000000e+06,5.296268633100592834e-07,2.096390061710040321e-05,1.798667149810640993e-03,6.479052420501709264e+00,-5.558917189843750748e+02,5.839138909630933738e-04,6.805657611739561816e-06,1.712348668636418779e+03,1.995783784392641635e+01,-1.165524183799511102e-02
1.782501875000000000e+06,5.610092275499009038e-07,2.134928263709217868e-05,1.697357513331385678e-03,7.409142206420899157e+00,-5.890578810156250711e+02,5.841394986438832497e-04,7.347279025242575394e-06,1.711649053779333144e+03,2.152904095786210448e+01,-1.257795277035664988e-02
1.682790250000000000e+06,5.942511254744909383e-07,2.166470992984428960e-05,1.604736785545144611e-03,8.411357927856446537e+00,-6.230415974609375098e+02,5.832780561116356370e-04,7.874531205321169656e-06,1.714135753769927760e+03,2.314164803867503650e+01,-1.350047566989908375e-02
1.588656500000000000e+06,6.294626937918927447e-07,2.189452254902289586e-05,1.521034797717696471e-03,9.461657047424317568e+00,-6.573109589843750200e+02,5.809375977609540281e-04,8.362301344346434115e-06,1.720998684522777012e+03,2.477290102873514854e+01,-1.439449155395753840e-02
1.499788375000000000e+06,6.667607354937658813e-07,2.214194939401843563e-05,1.437239965712877598e-03,1.071653087707519703e+01,-6.956129379687500887e+02,5.803984466720235689e-04,8.941550013330322428e-06,1.722545470009837118e+03,2.653733234236611693e+01,-1.540588205327001782e-02
1.415891625000000000e+06,7.062687442621181909e-07,2.224668701989373029e-05,1.362208781421484546e-03,1.198566617034912163e+01,-7.339061179687500953e+02,5.780948872154750492e-04,9.441060870465917940e-06,1.729358589299112509e+03,2.824273327702064051e+01,-1.633133431769467209e-02
1.336687875000000000e+06,7.481178057368104391e-07,2.232586000239032332e-05,1.286958168983276312e-03,1.347561690582275595e+01,-7.767922605078125571e+02,5.776483084423525470e-04,1.002091254845528216e-05,1.730636324304724440e+03,3.002268855560661720e+01,-1.734777441913921275e-02
1.261914750000000000e+06,7.924465578994143479e-07,2.236721115430852702e-05,1.211432374485964508e-03,1.523580695190429779e+01,-8.251878012695312918e+02,5.793105308471234016e-04,1.069606627680751042e-05,1.725601666565603409e+03,3.186054595963476643e+01,-1.846344181102093501e-02
1.191324250000000000e+06,8.394020351722043748e-07,2.239552129201812891e-05,1.145237974856533293e-03,1.706882586303711236e+01,-8.728471782226563391e+02,5.784912599007398064e-04,1.131259494776742064e-05,1.727973789817453280e+03,3.379111996941415441e+01,-1.955534289266269363e-02
1.124682625000000000e+06,8.891397250846655899e-07,2.240691208940585229e-05,1.078822672503287547e-03,1.924396565063476672e+01,-9.265367030468751182e+02,5.797239211854492971e-04,1.204073965926817037e-05,1.724215209386987226e+03,3.581157460317742647e+01,-2.076978233819754341e-02
