# f,1/f,realY,imagY,realZ,imagZ,realM,imagM,realE,imagE,tandelta
2.000000000000000000e+06,4.999999999999999774e-07,5.040386246565447359e-06,1.899096205537865664e-03,1.397548300819397182e+00,-5.265625579687500704e+02,5.858798717076891920e-04,1.554982227274048772e-06,1.706822514489264449e+03,4.530073148623542600e+00,-2.654097371090212605e-03
1.888121750000000000e+06,5.296268633100592834e-07,5.465957537591687529e-06,1.798340319863991899e-03,1.690123647994995260e+00,-5.560631382226563346e+02,5.840939513435458716e-04,1.775321779055382071e-06,1.712037523339705785e+03,5.203644884104142498e+00,-3.039445580581253206e-03
1.782501875000000000e+06,5.610092275499009038e-07,5.835269568165386989e-06,1.696966545727051929e-03,2.026325581130981490e+00,-5.892798407617187877e+02,5.843596051206504261e-04,2.009406625729755284e-06,1.711254794276098892e+03,5.884401816618119341e+00,-3.438647381033261338e-03
1.682790250000000000e+06,5.942511254744909383e-07,6.122914889498148944e-06,1.604292891029289415e-03,2.378945969772339186e+00,-6.233184972070313279e+02,5.835372836596799126e-04,2.227117718139865396e-06,1.713661597841439516e+03,6.540329494480678463e+00,-3.816581700097032744e-03
1.588656500000000000e+06,6.294626937918927447e-07,6.345231116966640398e-06,1.520550736095417329e-03,2.744340855712890992e+00,-6.576449984765625913e+02,5.812328250008109336e-04,2.425474217892943268e-06,1.720450985406083419e+03,7.179411293994178322e+00,-4.172982174380049890e-03
1.499788375000000000e+06,6.667607354937658813e-07,6.582031485912003350e-06,1.436733984885983249e-03,3.188585824813843228e+00,-6.960084630468750220e+02,5.807284608630101626e-04,2.660459802841571978e-06,1.721939047281503235e+03,7.888625970609031590e+00,-4.581245766546227817e-03
1.415891625000000000e+06,7.062687442621181909e-07,6.676883872455147563e-06,1.361662748641500600e-03,3.601009505004883149e+00,-7.343785805078125577e+02,5.784670440507237244e-04,2.836500654088145966e-06,1.728665386839267057e+03,8.476473380632485899e+00,-4.903478397361256055e-03
1.336687875000000000e+06,7.481178057368104391e-07,6.743892184587355040e-06,1.286371140884337745e-03,4.075361193389892556e+00,-7.773592584765625588e+02,5.780699468059024085e-04,3.030572804773204145e-06,1.729846918575854716e+03,9.068845486300558534e+00,-5.242571113614343317e-03
1.261914750000000000e+06,7.924465578994143479e-07,6.794821388086963832e-06,1.210823667697872447e-03,4.634496578826905022e+00,-8.258580800000000863e+02,5.797810898235963937e-04,3.253577754250453720e-06,1.724734605828162785e+03,9.678753315696797088e+00,-5.611734862274283392e-03
1.191324250000000000e+06,8.394020351722043748e-07,6.820784425280453164e-06,1.144577664603496072e-03,5.206290144958496846e+00,-8.736536802539063729e+02,5.790257800181334647e-04,3.450539132747888066e-06,1.726977491375167574e+03,1.029143022816388964e+01,-5.959215032946938925e-03
1.124682625000000000e+06,8.891397250846655899e-07,6.842491531295491689e-06,1.078119474195872451e-03,5.886579229125977086e+00,-9.275036255859375842e+02,5.803289140842569265e-04,3.683168493871399655e-06,1.723091331248565211e+03,1.093592883155261042e+01,-6.346691340863721588e-03
1.061768875000000000e+06,9.418245566861243833e-07,6.836155136774400476e-06,1.021047107160691749e-03,6.556935084838867667e+00,-9.793428420312501430e+02,5.784866633552817466e-04,3.873106879709631807e-06,1.728570836836057651e+03,1.157319610686240630e+01,-6.695239709149414069e-03
1.002374437500000000e+06,9.976311870981846032e-07,6.818854228788323857e-06,9.638907809199311668e-04,7.338951527709961731e+00,-1.037410022539062538e+03,5.785075478955288824e-04,4.092536952774398594e-06,1.728499412664393958e+03,1.222792640288133725e+01,-7.074301740162358340e-03
9.463025000000000000e+05,1.056744539933055151e-06,6.817527575350926729e-06,9.123630935314244869e-04,8.189685724792481025e+00,-1.095993660507812592e+03,5.769878087064489718e-04,4.311474592063861501e-06,1.733042105055072625e+03,1.294995646385188870e+01,-7.472384211600193414e-03
8.933671875000000000e+05,1.119360565277085465e-06,6.812027037349372177e-06,8.617139881183871969e-04,9.173243843688965171e+00,-1.160405337968750018e+03,5.767243955976735729e-04,4.559125452389181677e-06,1.733822115464106446e+03,1.370622189188965123e+01,-7.905206520116855526e-03
8.433930000000000000e+05,1.185686862470995129e-06,6.808600193721731872e-06,8.138738766402433666e-04,1.027810907348632874e+01,-1.228605622031250050e+03,5.764625491125810594e-04,4.822495396662260987e-06,1.734596674153221329e+03,1.451106318883502588e+01,-8.365669901862863092e-03
7.962143125000000000e+05,1.255943260879274967e-06,6.786671837321255856e-06,7.688555285884813998e-04,1.147977905944824251e+01,-1.300533134414062715e+03,5.760763004925084987e-04,5.085013581001773313e-06,1.735745924024107580e+03,1.532139334543903786e+01,-8.826979302315353729e-03
7.516748125000000000e+05,1.330362522956028934e-06,6.753901080081850846e-06,7.266670261794349901e-04,1.278928522644043042e+01,-1.376027240000000120e+03,5.754209062699170655e-04,5.348165996730423397e-06,1.737708191581865094e+03,1.615087627368660605e+01,-9.294354686205506810e-03
7.096267500000000000e+05,1.409191522162883532e-06,6.733948757403935363e-06,6.863543906390125876e-04,1.429325598999023583e+01,-1.456833034921875196e+03,5.751331049973675957e-04,5.642736333533338287e-06,1.738560589293784005e+03,1.705733667565887757e+01,-9.811183332176932892e-03
6.699308750000000000e+05,1.492691316846682028e-06,6.690578359040948858e-06,6.479190171737668046e-04,1.593587446960449405e+01,-1.543238203046875242e+03,5.751638296256191343e-04,5.939289586192577342e-06,1.738449687342098059e+03,1.795167844763713916e+01,-1.032625711192327808e-02
6.324555625000000000e+05,1.581138753918383044e-06,6.667928513404771342e-06,6.113889897471740109e-04,1.783627066467285260e+01,-1.635425376953125124e+03,5.754258348011582818e-04,6.275707275669209530e-06,1.737636735354047460e+03,1.895100783283346857e+01,-1.090619658715499991e-02
5.970765000000000000e+05,1.674827262503213635e-06,6.616159005074958727e-06,5.777199521182159502e-04,1.982048355712890952e+01,-1.730715480507812572e+03,5.748893510328760299e-04,6.583742421933106528e-06,1.739237059675592036e+03,1.991807430597122064e+01,-1.145219059999009158e-02
5.636765625000000000e+05,1.774067020925674973e-06,6.587030894822609007e-06,5.459545952963034332e-04,2.209598843688965175e+01,-1.831387557968750116e+03,5.743000368552170394e-04,6.929023252583824368e-06,1.740996672256144620e+03,2.100540771473972512e+01,-1.206516247243538675e-02
5.321450000000000000e+05,1.879187063676253656e-06,6.542729945429370896e-06,5.151270585132063139e-04,2.465245722778320570e+01,-1.940955515937500195e+03,5.746113172640699871e-04,7.298251199028917463e-06,1.740026128253889738e+03,2.210041361060512699e+01,-1.270119640834521148e-02
5.023772812500000000e+05,1.990535872784354564e-06,6.505921434526000128e-06,4.862230805250213127e-04,2.751439228454590236e+01,-2.056300972890625417e+03,5.747054024896385222e-04,7.689861601300148451e-06,1.739710448508449645e+03,2.327824397928290523e+01,-1.338052777647029401e-02
4.742747500000000000e+05,2.108482477719929384e-06,6.465204849933388450e-06,4.592201487208239430e-04,3.065168458251953254e+01,-2.177173265078125041e+03,5.744491668587934806e-04,8.087475146639299298e-06,1.740453095349238993e+03,2.450324931185499722e+01,-1.407866111263296124e-02
4.477442187500000000e+05,2.233418005466988388e-06,6.395673172896393905e-06,4.341391711629318082e-04,3.392611059448242372e+01,-2.302909034921874991e+03,5.736346517533475299e-04,8.450699676408055929e-06,1.742891606406125675e+03,2.567601780898622721e+01,-1.473185005574193136e-02
