# f,1/f,realY,imagY,realZ,imagZ,realM,imagM,realE,imagE,tandelta
2.000000000000000000e+06,4.999999999999999774e-07,-3.025380179302504546e-07,1.908772674511476390e-03,-8.303697662591935647e-02,-5.238968412695312509e+02,5.829138618117862217e-04,-9.239109860043492984e-08,1.715519290912046017e+03,-2.719076047787997719e-01,1.584987159393827830e-04
1.888121750000000000e+06,5.296268633100592834e-07,2.060019409008876607e-07,1.807457335297213983e-03,6.305727476119996067e-02,-5.532633979687500414e+02,5.811530778433411995e-04,6.623595459671897858e-08,1.720717010948438201e+03,1.961158568305922945e-01,-1.139733352914873654e-04
1.782501875000000000e+06,5.610092275499009038e-07,6.363959418813536114e-07,1.705579570764301526e-03,2.187677853059768751e-01,-5.863108810156250001e+02,5.814154349236794845e-04,2.169411674922931738e-07,1.719940339919486405e+03,6.417543170456146973e-01,-3.731259173069086848e-04
1.682790250000000000e+06,5.942511254744909383e-07,8.943943364577968064e-07,1.612371007205117392e-03,3.440320840263367264e-01,-6.202044615234375442e+02,5.806219908644781645e-04,3.220753895545435093e-07,1.722290419642511324e+03,9.553674620668876072e-01,-5.547075285161194190e-04
1.588656500000000000e+06,6.294626937918927447e-07,1.243253665617115355e-06,1.528236387318379283e-03,5.323268706321716559e-01,-6.543485984765625290e+02,5.783194357273107765e-04,4.704754868631531475e-07,1.729147036058090407e+03,1.406698864658250780e+00,-8.135218320502577869e-04
1.499788375000000000e+06,6.667607354937658813e-07,1.556014547987170894e-06,1.443984304277261092e-03,7.462566318130493537e-01,-6.925274989843750291e+02,5.778240494805885743e-04,6.226540167406258527e-07,1.730628622523989407e+03,1.864897911863494961e+00,-1.077584114576635209e-03
1.415891625000000000e+06,7.062687442621181909e-07,1.680912880799333134e-06,1.368540774429506971e-03,8.974888613891602862e-01,-7.307041997460937637e+02,5.755727491538347763e-04,7.069483540182230922e-07,1.737397214982011519e+03,2.133961524782161945e+00,-1.228251954348997914e-03
1.336687875000000000e+06,7.481178057368104391e-07,1.786733878694363779e-06,1.292851332213483528e-03,1.068961018486022985e+00,-7.734826620312501291e+02,5.751871820140846926e-04,7.949146194062205793e-07,1.738561152474788969e+03,2.402709448417603255e+00,-1.382010316402974706e-03
1.261914750000000000e+06,7.924465578994143479e-07,1.836042197695724432e-06,1.216875444440505523e-03,1.239907864646911717e+00,-8.217749220312500711e+02,5.769145709453845977e-04,8.704584364493166388e-07,1.733354943415889693e+03,2.615315178094757442e+00,-1.508816868714035883e-03
1.191324250000000000e+06,8.394020351722043748e-07,1.896799137658968271e-06,1.150289290931230798e-03,1.433527436790466458e+00,-8.693441630468751100e+02,5.761695892657776310e-04,9.500896762934274021e-07,1.735595386352665855e+03,2.861954690974720439e+00,-1.648975742548547613e-03
1.124682625000000000e+06,8.891397250846655899e-07,1.953657406485965141e-06,1.083483650761552170e-03,1.664187560119628984e+00,-9.229458589843750360e+02,5.774771691750514233e-04,1.041264026312174880e-06,1.731664561174221944e+03,3.122409178125955531e+00,-1.803125875607620738e-03
1.061768875000000000e+06,9.418245566861243833e-07,1.965257146227172364e-06,1.026138678234006941e-03,1.866404082031250189e+00,-9.745235739062501352e+02,5.756399765589976982e-04,1.102463635357313799e-06,1.737190557913848806e+03,3.327061176735026660e+00,-1.915196442657630038e-03
1.002374437500000000e+06,9.976311870981846032e-07,2.009441463255712827e-06,9.687244406563630872e-04,2.141277613830566473e+00,-1.032280858476562571e+03,5.756472900803128378e-04,1.194074893077357626e-06,1.737167384369101455e+03,3.603435635836321538e+00,-2.074316884060660275e-03
9.463025000000000000e+05,1.056744539933055151e-06,2.037030059065100860e-06,9.169379138605562862e-04,2.422788108215332414e+00,-1.090580997460937624e+03,5.741383026342735145e-04,1.275481101662122962e-06,1.741732018434579459e+03,3.869357371699788217e+00,-2.221557237707244819e-03
8.933671875000000000e+05,1.119360565277085465e-06,2.042358263714778101e-06,8.660421162489361771e-04,2.723024108886718864e+00,-1.154671833906250185e+03,5.738748295392389915e-04,1.353349887328662805e-06,1.742530578335521568e+03,4.109351796715944083e+00,-2.358266677099708688e-03
