# f,1/f,realY,imagY,realZ,imagZ,realM,imagM,realE,imagE,tandelta
2.000000000000000000e+06,4.999999999999999774e-07,4.147754156528603089e-08,1.898087660189987222e-03,1.151278715103864862e-02,-5.268460569531250712e+02,5.861953068750425967e-04,1.280970353279231477e-08,1.705916079153538703e+03,3.727815451521259565e-02,-2.185227923621524255e-05
1.888121750000000000e+06,5.296268633100592834e-07,5.374837189700156262e-07,1.797262897033340611e-03,1.663956839323043890e-01,-5.564015772070313233e+02,5.844494508364706008e-04,1.747835917071970561e-07,1.711011806297050953e+03,5.116897424234106984e-01,-2.990568157041551185e-04
1.782501875000000000e+06,5.610092275499009038e-07,9.416460807709385637e-07,1.695891964225742588e-03,3.274094457244873246e-01,-5.896600212695312848e+02,5.847366112831770511e-04,3.246757163269336383e-07,1.710171164931380417e+03,9.495746243719717095e-01,-5.552512192018351639e-04
1.682790250000000000e+06,5.942511254744909383e-07,1.288922597171180674e-06,1.603207385959017290e-03,5.014725289916992512e-01,-6.237492182226562818e+02,5.839405153503791478e-04,4.694677259041323255e-07,1.712502091143136795e+03,1.376791712855615746e+00,-8.039649819852622047e-04
1.588656500000000000e+06,6.294626937918927447e-07,1.557847417054910490e-06,1.519478916195709682e-03,6.747379004096984989e-01,-6.581196607617188192e+02,5.816523359855546929e-04,5.963396922332430152e-07,1.719238257965389721e+03,1.762650900203999838e+00,-1.025251091311791922e-03
1.499788375000000000e+06,6.667607354937658813e-07,1.835411479099645022e-06,1.435664725648592554e-03,8.904851347351074864e-01,-6.965403187304688117e+02,5.811722251976887558e-04,7.429939277638946674e-07,1.720657530137830008e+03,2.199757733120781822e+00,-1.278440186144755037e-03
1.415891625000000000e+06,7.062687442621181909e-07,1.949612119204645234e-06,1.360601545602497338e-03,1.053138292617797900e+00,-7.349675222851562921e+02,5.789309511118780191e-04,8.295527828248835586e-07,1.727318162672516564e+03,2.475082021296255874e+00,-1.432904530724551147e-03
1.336687875000000000e+06,7.481178057368104391e-07,2.060430009761132068e-06,1.285327650173279969e-03,1.247179748229980678e+00,-7.780097394921875775e+02,5.785536659126092225e-04,9.274439364491604317e-07,1.728443684988194946e+03,2.770762177450766028e+00,-1.603038734507390012e-03
1.261914750000000000e+06,7.924465578994143479e-07,2.149913212100520382e-06,1.209773068281738478e-03,1.468965962524414248e+00,-8.265986969531251134e+02,5.803010286782536459e-04,1.031265186224457699e-06,1.723238099591780383e+03,3.062402739027220822e+00,-1.777121072098322751e-03
1.191324250000000000e+06,8.394020351722043748e-07,2.208666892068209756e-06,1.143529614081540725e-03,1.689016020507812632e+00,-8.744821797460938342e+02,5.795748792499584492e-04,1.119418186910667712e-06,1.725396157301286394e+03,3.332511306577608856e+00,-1.931447043321361887e-03
1.124682625000000000e+06,8.891397250846655899e-07,2.272234777256411567e-06,1.077104008250092618e-03,1.958555964431762941e+00,-9.284113159375000350e+02,5.808968460486351381e-04,1.225447129970940864e-06,1.721468375156749516e+03,3.631571584561427368e+00,-2.109577867923801905e-03
1.061768875000000000e+06,9.418245566861243833e-07,2.293355349515203614e-06,1.020053104795319273e-03,2.204060915832519729e+00,-9.803361615234375677e+02,5.790734058667085585e-04,1.301913681614528916e-06,1.726888051107094498e+03,3.882511539254630328e+00,-2.248270544674614135e-03
1.002374437500000000e+06,9.976311870981846032e-07,2.308128466578429168e-06,9.629095066280813579e-04,2.489353271713257154e+00,-1.038513222031250052e+03,5.791227426779186780e-04,1.388177890878553534e-06,1.726739740229819745e+03,4.139056807895947543e+00,-2.397035703449473636e-03
9.463025000000000000e+05,1.056744539933055151e-06,2.337262834315403428e-06,9.113919625300474217e-04,2.813807018203735577e+00,-1.097215538984375144e+03,5.776310688000983219e-04,1.481333701149293656e-06,1.731197432767423606e+03,4.439652295415254635e+00,-2.564497966195687911e-03
8.933671875000000000e+05,1.119360565277085465e-06,2.366116965301921204e-06,8.607636668642694921e-04,3.193486421508789252e+00,-1.161750294921875138e+03,5.773928426140012820e-04,1.587170849729090862e-06,1.731910010020880463e+03,4.760774431865987033e+00,-2.748857853075512524e-03
8.433930000000000000e+05,1.185686862470995129e-06,2.394029242672905268e-06,8.129523966488456368e-04,3.622392059783936080e+00,-1.230073657460937511e+03,5.771513522816452925e-04,1.699628687369873647e-06,1.732632738248342093e+03,5.102357111286893065e+00,-2.944857844741682797e-03
7.962143125000000000e+05,1.255943260879274967e-06,2.393537034992816971e-06,7.679451190491334194e-04,4.058593578491211495e+00,-1.302163736445312679e+03,5.767985821175448165e-04,1.797770092919046736e-06,1.733690609874234269e+03,5.403579733785335293e+00,-3.116807406701777375e-03
7.516748125000000000e+05,1.330362522956028934e-06,2.388026938195531984e-06,7.257587280563019454e-04,4.533670830993652423e+00,-1.377853458476562537e+03,5.761845861305210561e-04,1.895870156102328018e-06,1.735536141616608347e+03,5.710585209897579340e+00,-3.290386799192964156e-03
7.096267500000000000e+05,1.409191522162883532e-06,2.386538298803150871e-06,6.854670877763150132e-04,5.079137024383545196e+00,-1.458841564062500083e+03,5.759260384176255682e-04,2.005157610732963499e-06,1.736313018929416558e+03,6.045188153129521069e+00,-3.481623467211510895e-03
6.699308750000000000e+05,1.492691316846682028e-06,2.363352876166755218e-06,6.470552531835684074e-04,5.644689313964843969e+00,-1.545442455937500199e+03,5.759853531801371494e-04,2.103771871676646137e-06,1.736132097953769744e+03,6.341178387652198545e+00,-3.652474598635669419e-03
6.324555625000000000e+05,1.581138753918383044e-06,2.362343240378646561e-06,6.105435291621139331e-04,6.337284904479981051e+00,-1.637860334921875165e+03,5.762825768706032704e-04,2.229779180342076892e-06,1.735233840641302550e+03,6.714046973097667959e+00,-3.869246216761373404e-03
5.970765000000000000e+05,1.674827262503213635e-06,2.338027013983627118e-06,5.768830463964288394e-04,7.025331782226563071e+00,-1.733425138476562552e+03,5.757894143469907992e-04,2.333594674897018838e-06,1.736717538856811643e+03,7.038675424543591852e+00,-4.052861370408440515e-03
5.636765625000000000e+05,1.774067020925674973e-06,2.322723614476395592e-06,5.451305940449539681e-04,7.816071760864258700e+00,-1.834389513906250158e+03,5.752414123702152219e-04,2.451021511419462695e-06,1.738369011551584890e+03,7.406942112428722247e+00,-4.260857196147117484e-03
5.321450000000000000e+05,1.879187063676253656e-06,2.302664633791700015e-06,5.143164534586992060e-04,8.704847146301270655e+00,-1.944289257968750235e+03,5.755982568844094423e-04,2.577031593072129722e-06,1.737288019371378368e+03,7.778074479271434249e+00,-4.477135853435435311e-03
