# f,1/f,realY,imagY,realZ,imagZ,realM,imagM,realE,imagE,tandelta
2.000000000000000000e+06,4.999999999999999774e-07,1.645961334064631921e-06,1.898609048543046206e-03,4.566129346275329959e-01,-5.267009810156250751e+02,5.860338881217262447e-04,5.080504177730143151e-07,1.706384679626331263e+03,1.479316242520018143e+00,-8.669301009218875146e-04
1.888121750000000000e+06,5.296268633100592834e-07,2.116968788833119247e-06,1.797807336375744107e-03,6.549792721366882731e-01,-5.562323577148438289e+02,5.842717010900082362e-04,6.879963889231067165e-07,1.711530117860820155e+03,2.015374933313744510e+00,-1.177528173347419270e-03
1.782501875000000000e+06,5.610092275499009038e-07,2.555084388970193248e-06,1.696470266603921717e-03,8.877930864715577464e-01,-5.894578592382813440e+02,5.845361372187683324e-04,8.803803923934690305e-07,1.710754336544098351e+03,2.576597883685408874e+00,-1.506117990552871674e-03
1.682790250000000000e+06,5.942511254744909383e-07,2.890572346169144607e-06,1.603796545859589081e-03,1.123786692886352689e+00,-6.235184594921875032e+02,5.837244840223151585e-04,1.052064774458292436e-06,1.713131415565281713e+03,3.087629978983718715e+00,-1.802331071002450779e-03
1.588656500000000000e+06,6.294626937918927447e-07,3.138585022705100709e-06,1.520072950329946814e-03,1.358323407630920521e+00,-6.578603589843750115e+02,5.814231626398707210e-04,1.200498982446354913e-06,1.719910387206034329e+03,3.551201263405208142e+00,-2.064759472250223080e-03
1.499788375000000000e+06,6.667607354937658813e-07,3.417169991622760817e-06,1.436252586309672528e-03,1.656542101135254130e+00,-6.962524202539062799e+02,5.809320113956222258e-04,1.382168746247362418e-06,1.721362086609189873e+03,4.095510025984938629e+00,-2.379226345139530581e-03
1.415891625000000000e+06,7.062687442621181909e-07,3.541773161334266374e-06,1.361197489834444028e-03,1.911505373916626116e+00,-7.346422817773437828e+02,5.786747604764842443e-04,1.505685068554175840e-06,1.728074728986224272e+03,4.496370836422712181e+00,-2.601953932316636384e-03
1.336687875000000000e+06,7.481178057368104391e-07,3.642930281187428841e-06,1.285912739640461457e-03,2.203050114059448283e+00,-7.776515027929688131e+02,5.782872693046018676e-04,1.638260621917426080e-06,1.729230483743022887e+03,4.898828589365373354e+00,-2.832952943763497166e-03
1.261914750000000000e+06,7.924465578994143479e-07,3.712696037700976902e-06,1.210364066563356404e-03,2.534272229461670189e+00,-8.261899197460937785e+02,5.800140528644581522e-04,1.779147229638974286e-06,1.724079935786004398e+03,5.288478833023414261e+00,-3.067420902739296466e-03
1.191324250000000000e+06,8.394020351722043748e-07,3.779124089481881687e-06,1.144130987644698160e-03,2.886921120910644678e+00,-8.740162627929688597e+02,5.792660864945403101e-04,1.913345976406005210e-06,1.726303530072570538e+03,5.702070240825272585e+00,-3.303051949726111113e-03
1.124682625000000000e+06,8.891397250846655899e-07,3.825660051825302839e-06,1.077687127244557471e-03,3.293938698730468850e+00,-9.279014040625000916e+02,5.805777997435488183e-04,2.060981558844858253e-06,1.722400337994354231e+03,6.114314627811359593e+00,-3.549880067331594776e-03
1.061768875000000000e+06,9.418245566861243833e-07,3.826250749879289726e-06,1.020631882717613122e-03,3.673068794250488711e+00,-9.797714169531251400e+02,5.787398176807261778e-04,2.169639905319869040e-06,1.727867887032847420e+03,6.477610498359249291e+00,-3.748903806229548445e-03
1.002374437500000000e+06,9.976311870981846032e-07,3.863233455287642692e-06,9.634989724957519200e-04,4.161419133605957832e+00,-1.037867140507812564e+03,5.787624579016547709e-04,2.320598728028261578e-06,1.727796801285099946e+03,6.927752490875648483e+00,-4.009587519622057408e-03
9.463025000000000000e+05,1.056744539933055151e-06,3.862899915026244161e-06,9.119698005215091030e-04,4.644561842346191405e+00,-1.096507864570312677e+03,5.772585123482130987e-04,2.445137829150621942e-06,1.732295041357910804e+03,7.337613991422990090e+00,-4.235776132956649287e-03
8.933671875000000000e+05,1.119360565277085465e-06,3.862867992024713710e-06,8.613215221850227228e-04,5.206795650634766126e+00,-1.160983281015625153e+03,5.770116347575540228e-04,2.587790642078035199e-06,1.733032449607201897e+03,7.772330548231426661e+00,-4.484815359339089369e-03
8.433930000000000000e+05,1.185686862470995129e-06,3.891341850790957987e-06,8.135163851733067915e-04,5.879722627258301415e+00,-1.229203416445312541e+03,5.767430346366550931e-04,2.758769643411277538e-06,1.733834758176576315e+03,8.293556073134535467e+00,-4.783360140880222808e-03
7.962143125000000000e+05,1.255943260879274967e-06,3.882813500029668774e-06,7.685140232870037082e-04,6.574032577819824752e+00,-1.301179215937500203e+03,5.763624848610491734e-04,2.911993755894516060e-06,1.734974951568253800e+03,8.765727052513057060e+00,-5.052365190972737258e-03
7.516748125000000000e+05,1.330362522956028934e-06,3.861544341227851034e-06,7.263206539371213841e-04,7.319677761535645644e+00,-1.376763457460937616e+03,5.757287743892897406e-04,3.060910052294167165e-06,1.736879897657522179e+03,9.234266854226689247e+00,-5.316583412981327680e-03
7.096267500000000000e+05,1.409191522162883532e-06,3.852343154123257691e-06,6.860283775308163813e-04,8.185158808288575116e+00,-1.457619685585937532e+03,5.754436614085179334e-04,3.231362611543203599e-06,1.737734786254955452e+03,9.758125067079181036e+00,-5.615428282994328925e-03
6.699308750000000000e+05,1.492691316846682028e-06,3.820790916958798512e-06,6.476132373135976006e-04,9.109755516357422422e+00,-1.544077754921875112e+03,5.754767300389454238e-04,3.395199690751884521e-06,1.737629240822986276e+03,1.025167127206755957e+01,-5.899803612427759018e-03
