# f,1/f,realY,imagY,realZ,imagZ,realM,imagM,realE,imagE,tandelta
2.000000000000000000e+06,4.999999999999999774e-07,5.083770773560934291e-05,1.901530676327790447e-03,1.404976237274170003e+01,-5.255164982226563097e+02,5.847159732485884658e-04,1.563246921357051974e-05,1.709010507674124483e+03,4.569065216134621465e+01,-2.673514993393975511e-02
1.888121750000000000e+06,5.296268633100592834e-07,5.137465032967492446e-05,1.800880289043122048e-03,1.582799469604492337e+01,-5.548324607617188349e+02,5.828012361614425939e-04,1.662587452462225480e-05,1.714455598770014603e+03,4.890916815984645183e+01,-2.852752103637731448e-02
1.782501875000000000e+06,5.610092275499009038e-07,5.183949110230051194e-05,1.699681728456567615e-03,1.792758192382812510e+01,-5.877986605078125422e+02,5.828907920908913288e-04,1.777789425179479905e-05,1.713992838508567502e+03,5.227597320938203751e+01,-3.049952837309986842e-02
1.682790250000000000e+06,5.942511254744909383e-07,5.221999806570685223e-05,1.607168718535184658e-03,2.019554864929199312e+01,-6.215560177148438470e+02,5.818872885127600227e-04,1.890663545784443736e-05,1.716733477787068750e+03,5.577996750153417338e+01,-3.249192039607484705e-02
1.588656500000000000e+06,6.294626937918927447e-07,5.249141873861306153e-05,1.523606161989557667e-03,2.258539505676269599e+01,-6.555594782226563666e+02,5.793896226171809348e-04,1.996118423011069721e-05,1.723908094968838213e+03,5.939223923965346330e+01,-3.445209139221951794e-02
1.499788375000000000e+06,6.667607354937658813e-07,5.278087143169473474e-05,1.439992320848759201e-03,2.541985843688965119e+01,-6.935164189843750364e+02,5.786491744898486587e-04,2.120956288489315539e-05,1.725844193246231043e+03,6.325836544820956675e+01,-3.665357840282417595e-02
1.415891625000000000e+06,7.062687442621181909e-07,5.292042177040369238e-05,1.365109711081434604e-03,2.835541456909179914e+01,-7.314426169531250252e+02,5.761543974076989254e-04,2.233544561889745994e-05,1.733041393060773316e+03,6.718381733120131116e+01,-3.876642392975165191e-02
1.336687875000000000e+06,7.481178057368104391e-07,5.301625530210125257e-05,1.290069211285272723e-03,3.180168903808593939e+01,-7.738452982226563108e+02,5.754568502293793200e-04,2.364878335225804119e-05,1.734819896812397019e+03,7.129358157531665086e+01,-4.109566745592053982e-02
1.261914750000000000e+06,7.924465578994143479e-07,5.305720501108936670e-05,1.214798498683844008e-03,3.588460892456055262e+01,-8.216145015234375251e+02,5.768019501705783352e-04,2.519224328491799383e-05,1.730396477772619619e+03,7.557632049357903270e+01,-4.367572487830157640e-02
1.191324250000000000e+06,8.394020351722043748e-07,5.307466929694552323e-05,1.148783226120765133e-03,4.013147360717773893e+01,-8.686321427929688070e+02,5.756976882228072084e-04,2.659767632629889272e-05,1.733322984829675306e+03,8.008085608568813996e+01,-4.620076972760923939e-02
1.124682625000000000e+06,8.891397250846655899e-07,5.308755500012135608e-05,1.082610076044154173e-03,4.518617156982422500e+01,-9.214778235546875749e+02,5.765586353998227278e-04,2.827249528235007827e-05,1.730268381011657766e+03,8.484653881808225151e+01,-4.903663486497624596e-02
1.061768875000000000e+06,9.418245566861243833e-07,5.302805567185459224e-05,1.025839150349981341e-03,5.025603637939453705e+01,-9.722138405078126198e+02,5.742756433453795328e-04,2.968566833886137696e-05,1.736683475369356302e+03,8.977328266800614642e+01,-5.169236878292588627e-02
1.002374437500000000e+06,9.976311870981846032e-07,5.295394098564146354e-05,9.689900093049335370e-04,5.622955084838867634e+01,-1.028929518476562635e+03,5.737784287396260983e-04,3.135618402929342760e-05,1.737643615973514216e+03,9.495977936897558891e+01,-5.464859335714499639e-02
9.463025000000000000e+05,1.056744539933055151e-06,5.289504660185177977e-05,9.177588407187624742e-04,6.259182349365234899e+01,-1.086003379492187605e+03,5.717284075262483957e-04,3.295157662117322370e-05,1.743291376567902489e+03,1.004746285330775351e+02,-5.763501723440320190e-02
