# f,1/f,realY,imagY,realZ,imagZ,realM,imagM,realE,imagE,tandelta
2.000000000000000000e+06,4.999999999999999774e-07,1.825844388978203824e-05,1.899393944496356431e-03,5.060501218109131116e+00,-5.264350800000000845e+02,5.857380333356923150e-04,5.630567079967614485e-06,1.707090108914607754e+03,1.640987066360475310e+01,-9.612773560054415842e-03
1.888121750000000000e+06,5.296268633100592834e-07,1.867671015009574355e-05,1.798618070922599482e-03,5.772655602874756653e+00,-5.559224617773437558e+02,5.839461834820289503e-04,6.063651749342293904e-06,1.712301945056347222e+03,1.778041021285767798e+01,-1.038392221897089206e-02
1.782501875000000000e+06,5.610092275499009038e-07,1.906900240778471571e-05,1.697316719775144363e-03,6.618314204406739343e+00,-5.890908772070313262e+02,5.841722193311474180e-04,6.563054100157765649e-06,1.711607916746390401e+03,1.922956105089459911e+01,-1.123479323900781687e-02
1.682790250000000000e+06,5.942511254744909383e-07,1.937563772189088932e-05,1.604676462694806923e-03,7.523461937866211535e+00,-6.230877384765625493e+02,5.833212523316159233e-04,7.043302200417864552e-06,1.714071318558207167e+03,2.069652398471309951e+01,-1.207448240958958717e-02
1.588656500000000000e+06,6.294626937918927447e-07,1.961087227642776472e-05,1.520959771393901993e-03,8.475967086181642074e+00,-6.573702984765625388e+02,5.809900425613526414e-04,7.491139300880459401e-06,1.720913794811674734e+03,2.218902910092424108e+01,-1.289374817484827129e-02
1.499788375000000000e+06,6.667607354937658813e-07,1.985004010388925584e-05,1.437166221590109464e-03,9.608698002014161688e+00,-6.956810227929688608e+02,5.804552545950243279e-04,8.017207689084317388e-06,1.722457086992634459e+03,2.379045773578133804e+01,-1.381193059347496539e-02
1.415891625000000000e+06,7.062687442621181909e-07,1.994954038932219274e-05,1.362120859396059392e-03,1.074999987976074323e+01,-7.339918007617187641e+02,5.781623792056966946e-04,8.467731520288639431e-06,1.729246970058411307e+03,2.532644738117363303e+01,-1.464594000723803101e-02
1.336687875000000000e+06,7.481178057368104391e-07,2.002830991037831700e-05,1.286862618733831043e-03,1.209134871276855527e+01,-7.768955412695313498e+02,5.777251114183019551e-04,8.991525129448848906e-06,1.730507833156781999e+03,2.693305927162845848e+01,-1.556367371218270179e-02
1.261914750000000000e+06,7.924465578994143479e-07,2.007095432659633015e-05,1.211338526569013608e-03,1.367469811889648490e+01,-8.253064802539063294e+02,5.793938476209934546e-04,9.600113591408449939e-06,1.725467986695967738e+03,2.858968685745488614e+01,-1.656923633350055811e-02
1.191324250000000000e+06,8.394020351722043748e-07,2.010107857602149592e-05,1.145126987586184055e-03,1.532421595458984598e+01,-8.729966000000000577e+02,5.785902912024255915e-04,1.015633116052799631e-05,1.727806328470224116e+03,3.032918719864969503e+01,-1.755358033993470804e-02
1.124682625000000000e+06,8.891397250846655899e-07,2.011174154298785323e-05,1.078705762079475378e-03,1.727797108215332145e+01,-9.267147215234375608e+02,5.798353054068588813e-04,1.081063827578126288e-05,1.724028358724676764e+03,3.214334620463224468e+01,-1.864432568174794608e-02
1.061768875000000000e+06,9.418245566861243833e-07,2.009821320687944462e-05,1.021690623666206580e-03,1.924644874816894813e+01,-9.783912640625001131e+02,5.779245770863681176e-04,1.136865808369427202e-05,1.729660271257500881e+03,3.402505621756544940e+01,-1.967152554925048411e-02
1.002374437500000000e+06,9.976311870981846032e-07,2.007102382381824855e-05,9.645413296071387492e-04,2.156452173278808715e+01,-1.036313475937500016e+03,5.778960630709746018e-04,1.202536925433004020e-05,1.729666010629647872e+03,3.599241073551130654e+01,-2.080887900572726129e-02
9.463025000000000000e+05,1.056744539933055151e-06,2.006292007735485566e-05,9.130575246289782771e-04,2.405405084167480823e+01,-1.094692698476562555e+03,5.763029149350074216e-04,1.266329777785473612e-05,1.734361183325174352e+03,3.810970159898642606e+01,-2.197333633004934506e-02
8.933671875000000000e+05,1.119360565277085465e-06,2.004555633025396818e-05,8.624541007080231041e-04,2.693466529724121372e+01,-1.158855965585937611e+03,5.759543535944220208e-04,1.338659695530925082e-05,1.735311268006060573e+03,4.033290553640281217e+01,-2.324246161482422177e-02
8.433930000000000000e+05,1.185686862470995129e-06,2.003352101839888849e-05,8.146468947366938395e-04,3.016865253173828521e+01,-1.226783803046875164e+03,5.756077504718112208e-04,1.415515119732637991e-05,1.736244195541545878e+03,4.269713026488248175e+01,-2.459166191859605763e-02
7.962143125000000000e+05,1.255943260879274967e-06,1.999042961652203141e-05,7.696690716259959935e-04,3.372261060791016263e+01,-1.298383821523437518e+03,5.751242538388183370e-04,1.493756387122484643e-05,1.737582555171153899e+03,4.512981364661640526e+01,-2.597275940202511263e-02
7.516748125000000000e+05,1.330362522956028934e-06,1.994517005457513374e-05,7.275085106920463514e-04,3.765609530395508386e+01,-1.373521997460937655e+03,5.743732751690579881e-04,1.574685722528879430e-05,1.739720467463353998e+03,4.769569023731958879e+01,-2.741572058806870590e-02
7.096267500000000000e+05,1.409191522162883532e-06,1.989821183035084894e-05,6.872419444869438433e-04,4.209502867065430110e+01,-1.453872820507812548e+03,5.739644622863591993e-04,1.661840716400622499e-05,1.740808795412860036e+03,5.040289296242314521e+01,-2.895372145133797565e-02
6.699308750000000000e+05,1.492691316846682028e-06,1.983483226971216950e-05,6.488550246637019014e-04,4.706819519042969091e+01,-1.539737494921875168e+03,5.738591180862071765e-04,1.754228436403695539e-05,1.740961115290803036e+03,5.321939477586953871e+01,-3.056897383200887081e-02
6.324555625000000000e+05,1.581138753918383044e-06,1.978512848785399407e-05,6.123702646475605868e-04,5.270569844360352363e+01,-1.631296077968750069e+03,5.739729373784374167e-04,1.854454562897365081e-05,1.740425629728965987e+03,5.623157539754157597e+01,-3.230909407275187051e-02
5.970765000000000000e+05,1.674827262503213635e-06,1.971591494164375634e-05,5.787426459100320940e-04,5.879524951904297581e+01,-1.725880760507812738e+03,5.732834088231199493e-04,1.952993615675124227e-05,1.742315899062920153e+03,5.935514223836575098e+01,-3.406680859096164471e-02
5.636765625000000000e+05,1.774067020925674973e-06,1.965716474613093715e-05,5.470181150725867943e-04,6.560803083496094246e+01,-1.825735390859375229e+03,5.725275885467736832e-04,2.057385088293758922e-05,1.744388134490075117e+03,6.268480694888380356e+01,-3.593512573806174198e-02
5.321450000000000000e+05,1.879187063676253656e-06,1.958840841729325708e-05,5.162334002343038717e-04,7.339764025390626045e+01,-1.934323227812500136e+03,5.726478576254083203e-04,2.172904757685825659e-05,1.743763193643239447e+03,6.616686484180266348e+01,-3.794486836458591666e-02
