# f,1/f,realY,imagY,realZ,imagZ,realM,imagM,realE,imagE,tandelta
2.000000000000000000e+06,4.999999999999999774e-07,1.107342988186173661e-04,1.905046123276339090e-03,3.040929000000000215e+01,-5.231540782226562669e+02,5.820874264490231336e-04,3.383489891998598217e-05,1.712170033759626676e+03,9.952302247703563864e+01,-5.812683350058431286e-02
1.888121750000000000e+06,5.296268633100592834e-07,1.112507326289576025e-04,1.804693717562371727e-03,3.402895543090820496e+01,-5.520129227929687659e+02,5.798395669553265070e-04,3.574433489920327413e-05,1.718086019911894709e+03,1.059117824674104185e+02,-6.164521522201879544e-02
1.782501875000000000e+06,5.610092275499009038e-07,1.116544045121123629e-04,1.703797632458863877e-03,3.829823338012695899e+01,-5.844143779687500455e+02,5.795347668693482269e-04,3.797845944619554042e-05,1.718143397913786885e+03,1.125945207962441970e+02,-6.553266795598045036e-02
1.682790250000000000e+06,5.942511254744909383e-07,1.119927720175364411e-04,1.611577622465580270e-03,4.291363265869141230e+01,-6.175277997460938195e+02,5.781161580521589722e-04,4.017481391267724430e-05,1.721442947857240370e+03,1.196276027372608581e+02,-6.949263284395620910e-02
1.588656500000000000e+06,6.294626937918927447e-07,1.122104581267835231e-04,1.528291408769012327e-03,4.778439362060547069e+01,-6.508170402539062707e+02,5.751982114084695785e-04,4.223229578175688697e-05,1.729209290941609197e+03,1.269622832532556629e+02,-7.342216116831103145e-02
1.499788375000000000e+06,6.667607354937658813e-07,1.123782019215654603e-04,1.444942421179456170e-03,5.350101060791016039e+01,-6.879081394921876154e+02,5.739697953005064605e-04,4.463962896217651418e-05,1.731776934544938058e+03,1.346863204933412419e+02,-7.777348098745349991e-02
1.415891625000000000e+06,7.062687442621181909e-07,1.124136015053658704e-04,1.370320002815091217e-03,5.946507891113282085e+01,-7.248783600000000433e+02,5.709837586978416986e-04,4.684040266830751659e-05,1.739655990533086651e+03,1.427119175626582717e+02,-8.203456220038464475e-02
1.336687875000000000e+06,7.481178057368104391e-07,1.123602963415351748e-04,1.295558790743497413e-03,6.644223759521484851e+01,-7.661053574609376255e+02,5.697011753652553431e-04,4.940863614026021796e-05,1.742202005916274402e+03,1.510964497097270396e+02,-8.672728489384390338e-02
1.261914750000000000e+06,7.924465578994143479e-07,1.122377428617679521e-04,1.220580003767184887e-03,7.470499362060547810e+01,-8.124131782226563701e+02,5.703423012546940916e-04,5.244550324750646897e-05,1.738631832066583911e+03,1.598749052880560271e+02,-9.195443356056841322e-02
1.191324250000000000e+06,8.394020351722043748e-07,1.120902553660421474e-04,1.154848297714633314e-03,8.326179131591797500e+01,-8.578331600000001345e+02,5.685405164779530444e-04,5.518287709655750073e-05,1.742474169978668670e+03,1.691255683262946832e+02,-9.706058846678061736e-02
1.124682625000000000e+06,8.891397250846655899e-07,1.118598206432064936e-04,1.088933395494630580e-03,9.334965253173828614e+01,-9.087405425390626306e+02,5.685890574313118631e-04,5.840786061581486457e-05,1.740374549382243913e+03,1.787785972506333110e+02,-1.027242080241243527e-01
1.061768875000000000e+06,9.418245566861243833e-07,1.115997760466080517e-04,1.032447044928534556e-03,1.034863038476562593e+02,-9.573865860937501111e+02,5.655173530260052114e-04,6.112818110931908522e-05,1.747870240192711890e+03,1.889316535140451094e+02,-1.080924940361787934e-01
1.002374437500000000e+06,9.976311870981846032e-07,1.112689081511218550e-04,9.758356789980286846e-04,1.153480725048828219e+02,-1.011610220000000140e+03,5.641203912469628734e-04,6.432339106957373810e-05,1.749919629270908672e+03,1.995332315591458041e+02,-1.140242261539062135e-01
9.463025000000000000e+05,1.056744539933055151e-06,1.109757232450848344e-04,9.248564123037443649e-04,1.279001053906250149e+02,-1.065901885078125133e+03,5.611459400981786468e-04,6.733323759233054886e-05,1.756773279209103976e+03,2.107994091236733141e+02,-1.199923812699239117e-01
8.933671875000000000e+05,1.119360565277085465e-06,1.106120021887892609e-04,8.747811686783638508e-04,1.422704296191406286e+02,-1.125153602031250102e+03,5.592041934432166262e-04,7.070876429881598282e-05,1.760114095116335875e+03,2.225582249737588256e+02,-1.264453398738612511e-01
8.433930000000000000e+05,1.185686862470995129e-06,1.102211420865772593e-04,8.275277530348784790e-04,1.581476469873047108e+02,-1.187354481015625197e+03,5.571074871811902912e-04,7.420297781783991400e-05,1.763696967531850305e+03,2.349125976054124294e+02,-1.331932876962154122e-01
7.962143125000000000e+05,1.255943260879274967e-06,1.098054999064060350e-04,7.830986928625869410e-04,1.756042820507812792e+02,-1.252355153906250052e+03,5.547356732976119935e-04,7.778461192381230706e-05,1.767900878257670684e+03,2.478937093004720396e+02,-1.402192353367572031e-01
7.516748125000000000e+05,1.330362522956028934e-06,1.093242880320936583e-04,7.414966762419440780e-04,1.946071508349609473e+02,-1.319931353906250024e+03,5.519629799471215213e-04,8.137994644645237322e-05,1.773170932374443510e+03,2.614315828406867581e+02,-1.474373271451078771e-01
7.096267500000000000e+05,1.409191522162883532e-06,1.088393826753353413e-04,7.017951602058269695e-04,2.157959636474609511e+02,-1.391450035429687659e+03,5.493209998277455040e-04,8.519260590841760299e-05,1.777672619177117667e+03,2.756941076842688290e+02,-1.550871092405570473e-01
6.699308750000000000e+05,1.492691316846682028e-06,1.082725541404377966e-04,6.639910573578636363e-04,2.392197587304687829e+02,-1.467036423046875143e+03,5.467634779996960546e-04,8.915704152598261762e-05,1.781573029136986861e+03,2.905091267643617243e+02,-1.630632716218697043e-01
6.324555625000000000e+05,1.581138753918383044e-06,1.077045315538440834e-04,6.280833902399906958e-04,2.652239498730468767e+02,-1.546664334414062751e+03,5.441951851361658682e-04,9.331927638868532735e-05,1.785084111832036569e+03,3.061084738693951408e+02,-1.714812606534462935e-01
