# f,1/f,realY,imagY,realZ,imagZ,realM,imagM,realE,imagE,tandelta
2.000000000000000000e+06,4.999999999999999774e-07,5.999745543482318619e-07,1.900934141619666689e-03,1.660346178054809829e-01,-5.260570992382813529e+02,5.853174730113160085e-04,1.847384306133735298e-07,1.708474369026945169e+03,5.392302267236596114e-01,-3.156209051182758108e-04
1.888121750000000000e+06,5.296268633100592834e-07,1.041346938478282554e-06,1.799999643176211118e-03,3.214033959293365883e-01,-5.555554797460938516e+02,5.835607021041587777e-04,3.376051505655287994e-07,1.713617215315964359e+03,9.913724414656835959e-01,-5.785261916167723593e-04
1.782501875000000000e+06,5.610092275499009038e-07,1.472394007009358279e-06,1.698524528458844043e-03,5.103640427017211989e-01,-5.887458389843750410e+02,5.838300620306663283e-04,5.061027203568488719e-07,1.712825895029907088e+03,1.484791382542335336e+00,-8.668664963851506391e-04
1.682790250000000000e+06,5.942511254744909383e-07,1.811325804421262446e-06,1.605740870053479598e-03,7.024980107879639224e-01,-6.227646977148438054e+02,5.830188285635913613e-04,6.576634302180511380e-07,1.715208289260512629e+03,1.934808468935179437e+00,-1.128031202419937191e-03
1.588656500000000000e+06,6.294626937918927447e-07,2.073372533781025913e-06,1.521906888471695907e-03,8.951593856048585263e-01,-6.570692015234375276e+02,5.807239302468525334e-04,7.911502706268124944e-07,1.721985425288122315e+03,2.345949881302499485e+00,-1.362351763755477625e-03
1.499788375000000000e+06,6.667607354937658813e-07,2.334268601836647646e-06,1.437981675131845679e-03,1.128867527923584024e+00,-6.954173215234375220e+02,5.802352302124010259e-04,9.418930039147279924e-07,1.723434415648830509e+03,2.797642635748399442e+00,-1.623295096317985565e-03
1.415891625000000000e+06,7.062687442621181909e-07,2.466683489972171226e-06,1.362816608426991281e-03,1.328119548263549943e+00,-7.337720407617188130e+02,5.779892751406072362e-04,1.046154408123869711e-06,1.730130241095163683e+03,3.131517237771938245e+00,-1.809989307966609158e-03
1.336687875000000000e+06,7.481178057368104391e-07,2.562806022471801461e-06,1.287442365896123700e-03,1.546174200134277532e+00,-7.767307212695312728e+02,5.776025458379816695e-04,1.149786058219603054e-06,1.731287447849906812e+03,3.446332057661653625e+00,-1.990618058221162688e-03
1.261914750000000000e+06,7.924465578994143479e-07,2.642427521635110901e-06,1.211807284264710587e-03,1.799425627822876184e+00,-8.252097987304688331e+02,5.793259738296218687e-04,1.263259362378165707e-06,1.726135699626499900e+03,3.763955323587229618e+00,-2.180567451563438126e-03
1.191324250000000000e+06,8.394020351722043748e-07,2.689841132007158468e-06,1.145479289844923048e-03,2.049980606079101708e+00,-8.729922005078125267e+02,5.785873753795393913e-04,1.358652342781899004e-06,1.728337894033504654e+03,4.058523273700856748e+00,-2.348223277237350241e-03
1.124682625000000000e+06,8.891397250846655899e-07,2.743466112813205383e-06,1.078956068679109330e-03,2.356618421173096056e+00,-9.268158025390625880e+02,5.798985506971348356e-04,1.474510472567012859e-06,1.724428408201850971e+03,4.384711332747698975e+00,-2.542704186438136862e-03
1.061768875000000000e+06,9.418245566861243833e-07,2.742533251773312727e-06,1.021828374300015694e-03,2.626593452072143897e+00,-9.786308754296875350e+02,5.780661127921060769e-04,1.551498838678969232e-06,1.729893474727436796e+03,4.642942489941776607e+00,-2.683947050943886158e-03
1.002374437500000000e+06,9.976311870981846032e-07,2.752071967085320293e-06,9.645931659767333598e-04,2.957793771209717093e+00,-1.036698055937500158e+03,5.781105225690862624e-04,1.649401860968402614e-06,1.729758966321487605e+03,4.935159535582559265e+00,-2.853090882412183220e-03
9.463025000000000000e+05,1.056744539933055151e-06,2.773369660521004085e-06,9.130262600655549704e-04,3.326880609054565952e+00,-1.095248644062500034e+03,5.765955934759046551e-04,1.751442204106331930e-06,1.734301795998798525e+03,5.268041231218047571e+00,-3.037557386708545585e-03
