# f,1/f,realY,imagY,realZ,imagZ,realM,imagM,realE,imagE,tandelta
2.000000000000000000e+06,4.999999999999999774e-07,1.951431278667412482e-05,1.899242155636031828e-03,5.409370553436279927e+00,-5.264702222851562965e+02,5.857771344020466743e-04,6.018736573470315967e-06,1.706953687893126471e+03,1.753858931525153153e+01,-1.027478919882074404e-02
1.888121750000000000e+06,5.296268633100592834e-07,2.002395960394109950e-05,1.798496540953794251e-03,6.189804252166748455e+00,-5.559510584765625936e+02,5.839762217239010062e-04,6.501828614727353951e-06,1.712186247340788441e+03,1.906300483235473209e+01,-1.113372149902596905e-02
1.782501875000000000e+06,5.610092275499009038e-07,2.046251654116099125e-05,1.697195662245497456e-03,7.102840975952148916e+00,-5.891216200000000072e+02,5.842027054348910859e-04,7.043535279565952852e-06,1.711485839927308234e+03,2.063480840101839320e+01,-1.205666323356482592e-02
1.682790250000000000e+06,5.942511254744909383e-07,2.081447215907421941e-05,1.604583891125684666e-03,8.082904985961913980e+00,-6.231096822851562820e+02,5.833417956501879033e-04,7.567040671377484018e-06,1.713972436150920657e+03,2.223344740713812229e+01,-1.297188154149545199e-02
1.588656500000000000e+06,6.294626937918927447e-07,2.108798691154315988e-05,1.520930421009505018e-03,9.114502072143555012e+00,-6.573658989843750078e+02,5.809861542488455998e-04,8.055482517376042181e-06,1.720880585858787299e+03,2.386033362843232908e+01,-1.386518845322732250e-02
1.499788375000000000e+06,6.667607354937658813e-07,2.138762100330273642e-05,1.437176538450019242e-03,1.035251984436035322e+01,-6.956546794921875971e+02,5.804332745397104004e-04,8.637830190958838912e-06,1.722469451845217463e+03,2.563326274833513807e+01,-1.488169367582988477e-02
1.415891625000000000e+06,7.062687442621181909e-07,2.150180014114154862e-05,1.362183790578470844e-03,1.158497789245605603e+01,-7.339324612695313590e+02,5.781156377271838087e-04,9.125440331072870022e-06,1.729326862790217547e+03,2.729708049648132473e+01,-1.578480105978247172e-02
1.336687875000000000e+06,7.481178057368104391e-07,2.161520804908317528e-05,1.287004319699950336e-03,1.304598654174804828e+01,-7.767790620312500778e+02,5.776384936204909462e-04,9.701425259922068445e-06,1.730698385456822052e+03,2.906703971326460234e+01,-1.679497707833840087e-02
1.261914750000000000e+06,7.924465578994143479e-07,2.168758727341640774e-05,1.211566821325997740e-03,1.476989335205078291e+01,-8.251131172070313369e+02,5.792581000382503913e-04,1.036897872843999135e-05,1.725793176794413512e+03,3.089246872626641505e+01,-1.790044667093182093e-02
1.191324250000000000e+06,8.394020351722043748e-07,2.173891349956054891e-05,1.145413361820167867e-03,1.656368401672363433e+01,-8.727328987304688326e+02,5.784155196233283988e-04,1.097780536444367642e-05,1.728238419599987083e+03,3.280040792487272938e+01,-1.897909892112259467e-02
1.124682625000000000e+06,8.891397250846655899e-07,2.178342288149538635e-05,1.079076104314314558e-03,1.870014717102051094e+01,-9.263411939062500551e+02,5.796015932460833438e-04,1.170047836106125213e-05,1.724620253695243491e+03,3.481509056315127992e+01,-2.018710524160609657e-02
1.061768875000000000e+06,9.418245566861243833e-07,2.177642744735684707e-05,1.022129642833081130e-03,2.083423620910644658e+01,-9.779056030468750578e+02,5.776377026554815278e-04,1.230654605404998958e-05,1.730403504085202258e+03,3.686617116094843993e+01,-2.130495637226426098e-02
1.002374437500000000e+06,9.976311870981846032e-07,2.176048020257109189e-05,9.651011288211616386e-04,2.335081783569336267e+01,-1.035634344570312578e+03,5.775173481815917874e-04,1.302149012829061398e-05,1.730669871888414946e+03,3.902203236505875594e+01,-2.254735752837713769e-02
9.463025000000000000e+05,1.056744539933055151e-06,2.176096385833928802e-05,9.136884920773101710e-04,2.605166843688964917e+01,-1.093844454921875013e+03,5.758563556094345014e-04,1.371494710798171676e-05,1.735559711808659586e+03,4.133515141116865976e+01,-2.381661151150628666e-02
8.933671875000000000e+05,1.119360565277085465e-06,2.174975535246762438e-05,8.631728555554522711e-04,2.917314000000000362e+01,-1.157781416445312516e+03,5.754202999466236264e-04,1.449912455904215562e-05,1.736757447442918419e+03,4.376185991640342365e+01,-2.519745055985529725e-02
