# f,1/f,realY,imagY,realZ,imagZ,realM,imagM,realE,imagE,tandelta
2.000000000000000000e+06,4.999999999999999774e-07,1.251268534117304305e-06,1.899180164283400564e-03,3.469109461879730794e-01,-5.265427602539062946e+02,5.858578437787048503e-04,3.859904916723397192e-07,1.706897972845059485e+03,1.124584051864037981e+00,-6.588466737643258395e-04
1.888121750000000000e+06,5.296268633100592834e-07,1.717433703431887521e-06,1.798341064947288175e-03,5.310500601196289638e-01,-5.560675377148437519e+02,5.840985726115262462e-04,5.578199788030177547e-07,1.712038232666270233e+03,1.635013635431386003e+00,-9.550100016663011634e-04
1.782501875000000000e+06,5.610092275499009038e-07,2.237254394955995798e-06,1.696996331243585390e-03,7.768779734802246928e-01,-5.892754412695312567e+02,5.843552423623485587e-04,7.703913733465133529e-07,1.711284830583000030e+03,2.256091800409315340e+00,-1.318361362229051323e-03
1.682790250000000000e+06,5.942511254744909383e-07,2.583028675977478589e-06,1.604317762627863490e-03,1.003569185638427896e+00,-6.233162974609375624e+02,5.835352243050063612e-04,9.395197466079611966e-07,1.713688164999838364e+03,2.759120278408695892e+00,-1.610048044189507513e-03
1.588656500000000000e+06,6.294626937918927447e-07,2.840202453255963020e-06,1.520556651193132134e-03,1.228407820091247604e+00,-6.576515977148437742e+02,5.812386574695713876e-04,1.085678366259436153e-06,1.720457678136191362e+03,3.213591624048488526e+00,-1.867870198079990768e-03
1.499788375000000000e+06,6.667607354937658813e-07,3.144311857510996166e-06,1.436739094008781473e-03,1.523237823181152528e+00,-6.960172620312500840e+02,5.807358024700803780e-04,1.270943678920089776e-06,1.721945170612708353e+03,3.768487013765521532e+00,-2.188505811961832716e-03
1.415891625000000000e+06,7.062687442621181909e-07,3.193620122540963255e-06,1.361622839896395104e-03,1.722531654624939179e+00,-7.344137227929687697e+02,5.784947254869135264e-04,1.356831232530876288e-06,1.728614721675396368e+03,4.054381725620250343e+00,-2.345451345971813397e-03
1.336687875000000000e+06,7.481178057368104391e-07,3.364162643627817037e-06,1.286343185575718542e-03,2.033107363128662470e+00,-7.773922010156251190e+02,5.780944439629065023e-04,1.511885595287997796e-06,1.729809325689217530e+03,4.523955954629762743e+00,-2.615291689924990892e-03
1.261914750000000000e+06,7.924465578994143479e-07,3.407636053459687760e-06,1.210768436127498786e-03,2.324489469604492431e+00,-8.259152197460938396e+02,5.798212039122815952e-04,1.631872437417777680e-06,1.724655932274532461e+03,4.853941975419117760e+00,-2.814440773132981331e-03
1.191324250000000000e+06,8.394020351722043748e-07,3.378159458689294457e-06,1.144458635813850027e-03,2.579147385101318690e+00,-8.737679597460938794e+02,5.791015202955448722e-04,1.709364774845338889e-06,1.726797896711649400e+03,5.097081244769478658e+00,-2.951753215866128894e-03
1.124682625000000000e+06,8.891397250846655899e-07,3.468228338855098164e-06,1.078021411278726107e-03,2.984340783233642824e+00,-9.276157589843751339e+02,5.803990747300513545e-04,1.867269515951743324e-06,1.722934603384450156e+03,5.543053741728535044e+00,-3.217216562276958673e-03
1.061768875000000000e+06,9.418245566861243833e-07,3.510505130635067475e-06,1.020970840972700933e-03,3.367734144287109821e+00,-9.794483225390625876e+02,5.785489694899617445e-04,1.989282204948346119e-06,1.728441722804517894e+03,5.943072311573700972e+00,-3.438399011758782285e-03
1.002374437500000000e+06,9.976311870981846032e-07,3.501720200903381685e-06,9.637976943690249130e-04,3.769675288238525823e+00,-1.037548445585937543e+03,5.785847389537219316e-04,2.102144340213490918e-06,1.728332484987780163e+03,6.279467996156016696e+00,-3.633252311519455640e-03
9.463025000000000000e+05,1.056744539933055151e-06,3.535448099542937693e-06,9.122741279964317320e-04,4.248026591186524037e+00,-1.096145282031250190e+03,5.770676301266936719e-04,2.236381142058591683e-06,1.732873114201393037e+03,6.715616249917732539e+00,-3.875422957908070901e-03
8.933671875000000000e+05,1.119360565277085465e-06,3.526640110051043749e-06,8.616163603182893640e-04,4.750354204406738390e+00,-1.160589902031250176e+03,5.768161244047649875e-04,2.360938085830421472e-06,1.733625682260946860e+03,7.095819146954842616e+00,-4.093051469854018000e-03
8.433930000000000000e+05,1.185686862470995129e-06,3.556805121823306099e-06,8.137769763697465502e-04,5.370824697723389107e+00,-1.228814436953125096e+03,5.765605252084073052e-04,2.519994407129354796e-06,1.734390152121058236e+03,7.580563170788449767e+00,-4.370736977212343229e-03
